method,time,survival,electric_energy,magnetic_energy,total_energy,tvd_to_exact_hamiltonian,mirror_asymmetry,norm_error,occupation_0,occupation_1,occupation_2,occupation_3,occupation_4
strang_r4,0.096,0.5914924970999782,3.557329001702458,-0.557256326304924,3.0000726753975338,0.00010560077327580343,2.4796742499631763e-05,5.240252676230739e-14,0.13802906344690263,0.038950428173616485,0.8647627244235153,0.03890270273363323,0.13803093149191864
strang_r4,0.1,0.5651766424081957,3.6045758322751675,-0.6044261139182838,3.0001497183568837,0.00012363309957450413,2.8584551699371852e-05,4.629630012686903e-14,0.1489195499918724,0.04240856268790806,0.8543083037424295,0.042353726944166475,0.14892188335152956
strang_r4,0.10400000000000001,0.5389533073072179,3.653632270233115,-0.6533813420858622,3.0002509281472527,0.0001440322127112733,3.271327160974877e-05,3.441691376337985e-14,0.1601162214295516,0.046024095202321244,0.8435889696195199,0.045961552489096384,0.16011910525954623
strang_r4,0.108,0.5129116997910895,3.7044643932809107,-0.7040838604182469,3.000380532862664,0.00016840418932296652,3.718638701286081e-05,4.75175454539567e-14,0.1716033639689307,0.04979725536930829,0.8326211647534242,0.049726411673078064,0.1716068930467262
strang_r4,0.112,0.4871367123965839,3.757033890150663,-0.75649078456634,3.000543105584323,0.00019568863700328547,4.200491638323145e-05,5.2513549064769904e-14,0.18336482999636983,0.05372800303991465,0.82142146154166,0.053648272102066324,0.18336910889128796
strang_r4,0.116,0.46170851114140266,3.811297898790233,-0.8105543481277033,3.0007435506625297,0.00022606819695535603,4.716735175823439e-05,5.284661597215745e-14,0.19538406098792777,0.05781601021564357,0.8100065191507323,0.05772681862481806,0.19538920410061872
strang_r4,0.12,0.4367021753430208,3.8672088672209197,-0.8662217820089699,3.00098708521195,0.00025971668679783877,5.266962545942902e-05,4.729550084903167e-14,0.2076441114794932,0.062060644475112225,0.7983930415335905,0.061961436681326636,0.20765024293662646
strang_r4,0.124,0.4121873901542236,3.9247144386187793,-0.9234352228059544,3.0012792158128248,0.0002967959986562509,5.85051036359821e-05,3.708144902248023e-14,0.220127674080921,0.06646095400013015,0.7865977365561992,0.06635119718399204,0.22013492747205485
strang_r4,0.128,0.3882281930637977,3.98375736200488,-0.9821316515393517,3.0016257104655284,0.0003374528320826285,6.466460624647563e-05,5.129230373768223e-14,0.23281710551527438,0.07101565431446001,0.7746372763841115,0.07089484304686157,0.23282562346016888
strang_r4,0.132,0.3648827750223861,4.0442754297512895,-1.0422428638509167,3.0020325659003726,0.00038181529748120235,7.1136452796626e-05,3.674838211509268e-14,0.24569445365898537,0.07572311683647563,0.7625282592682473,0.07559077746710521,0.2457043871952082
strang_r4,0.136,0.34220333627106053,4.106201442920581,-1.1036954725244597,3.002505970396121,0.00042998943165584776,7.790653280685678e-05,4.773959005888173e-14,0.25874148555324783,0.08058135933426755,0.7502871728562104,0.08043705405105733,0.2587529933356513
strang_r4,0.14,0.3202359963815703,4.169463205268324,-1.1664109429521663,3.0030522623161575,0.0004820556724027419,8.495839972337549e-05,4.75175454539567e-14,0.2719397163517327,0.08558803835873369,0.7379303591435691,0.0854313688649044,0.27195296365735017
strang_r4,0.14400000000000002,0.2990207574673164,4.233983546535075,-1.2303056619176278,3.0036778846174474,0.0005380653445669636,9.227338669134943e-05,4.674038933671909e-14,0.2852704391639657,0.0907404437166447,0.7254739811651831,0.09057105447725096,0.28528559669795467
strang_r4,0.148,0.2785915190012818,4.299680375458824,-1.2952910398200776,3.0043893356387468,0.0005980372143991811,9.98307423927744e-05,5.240252676230739e-14,0.29871475574850204,0.09603549503205436,0.7129339915142334,0.09585307604778502,0.29873199824901825
strang_r4,0.152,0.25897614218516435,4.366466762734105,-1.3612736462166453,3.00519311651746,0.0006619541732874227,0.00010760778492662632,4.9404924595819466e-14,0.3122536080045256,0.10146974043050075,0.7003261027624195,0.10127402950288848,0.3122731126467666
strang_r4,0.156,0.24019656135951178,4.434251053942733,-1.4281553783158394,3.0060956756268933,0.0007297601151923612,0.00011558007153608663,3.26405569239796e-14,0.32586781020522637,0.10703935736655872,0.6876657598413964,0.10683014182556393,0.32588975480730376
strang_r4,0.16,0.22226893953172272,4.5029370122811,-1.495833661817479,3.0071033504636207,0.000801855098974358,0.00012372158184669607,4.1300296516055823e-14,0.33953808191119667,0.11274015560141938,0.6749681144320173,0.11251727347353527,0.33956264294700594
strang_r4,0.164,0.20520386473168534,4.572423990711915,-1.5642016832630266,3.0082223074488885,0.0008781773517763723,0.00013200491216312782,5.029310301551959e-14,0.35324508149716816,0.11856758232348442,0.6622480013946974,0.1183309229259094,0.3532724319239194
strang_r4,0.168,0.1890065835867731,4.642607132972973,-1.6331486528370025,3.0094584801359705,0.0009582416774344105,0.00014040147831783506,4.3520742565306136e-14,0.3669694402204739,0.12451672939140208,0.6495199172608213,0.12426623334537265,0.36699974713108013
strang_r4,0.17200000000000001,0.17367726824195476,4.713377602690395,-1.702560096348349,3.010817506342046,0.0010418508732595781,0.00014888172450736037,4.7628567756419216e-14,0.3806917967553069,0.1305823426658726,0.6367980007928072,0.13031800132983662,0.38072521886828564
strang_r4,0.176,0.15921131253850584,4.784622839662409,-1.7723181749199064,3.0123046647425022,0.0011287606376536496,0.00015741533556680454,4.196643033083092e-14,0.394392832112558,0.13675883338376568,0.6240960156080885,0.1364806877145942,0.3944295171145201
strang_r4,0.18,0.14559965320752216,4.8562268422050225,-1.842302030725734,3.0139248114792885,0.001218678761482047,0.00016597145016333803,4.474198789239381e-14,0.40805330486094676,0.14304029151576994,0.6114273348502927,0.14274843037356297,0.40809338661906647
strang_r4,0.184,0.13282911173289036,4.928070474290168,-1.912388156942799,3.015682317347369,0.0013112649174009956,0.00017451887246629216,3.8746783559417963e-14,0.42165408656179115,0.14942050103712287,0.5988049278801982,0.1491150589562673,0.4216976822258682
strang_r4,0.188,0.1208827524918448,5.000031796049694,-1.982450789924325,3.0175810061253685,0.0014061310988068916,0.0001830262799285276,4.8405723873656825e-14,0.43517619732628104,0.15589295702978076,0.58624134894813,0.1555741114856887,0.43522340434204604
strang_r4,0.192,0.10974025278918491,5.071986416078401,-2.052362321459511,3.01962409461889,0.0015028427533457947,0.00019146242497451726,5.1181281435219717e-14,0.44860084140149387,0.16245088452400203,0.5737487278000768,0.16211885273128537,0.44865173445872625
strang_r4,0.196,0.09937828046155708,5.143807863834539,-2.1219937288571717,3.021814134977367,0.0016009206479544666,0.00019979632851488405,4.085620730620576e-14,0.46190944268868833,0.16908725897751195,0.5613387621603944,0.1687422942611986,0.46196407062940475
strang_r4,0.2,0.08977087483894781,5.215367980318778,-2.191215020481863,3.024152959836915,0.0016998434931135436,0.0002079974634029147,4.218847493575595e-14,0.4750836800955558,0.17579482828150192,0.549022712025996,0.17543721606818294,0.47514206280904264
strang_r4,0.20400000000000001,0.08088982700842941,5.286537325105012,-2.259895694278648,3.026641630826364,0.0018034682573813312,0.0002160359261421385,4.18554080283684e-14,0.4881055226224477,0.18256613617453538,0.5368113956994056,0.182196189654993,0.48816764795518963
strang_r4,0.20800000000000002,0.07270505552685047,5.35718559770085,-2.3279052067474435,3.0292803909534065,0.0019135032479805725,0.00022388259536554322,2.731148640577885e-14,0.5009572640813097,0.18939354693805263,0.524715187481267,0.18901160245691825,0.5010230847909064
strang_r4,0.212,0.06518497397060077,5.427182071136358,-2.3951134497711064,3.032068621365252,0.00202529816477024,0.00023150927582538117,3.5860203695392556e-14,0.5136215573454616,0.1962692712406923,0.5127440169372923,0.1958756834720047,0.5136909881284247
strang_r4,0.216,0.05829684698723709,5.496396035612556,-2.4613912326619904,3.035004802950566,0.0021456036668519194,0.00023888882688337387,5.88418203051333e-14,0.5260814480281147,0.20318539299307034,0.5009073696497027,0.20278052996316764,0.5261543626519788
strang_r4,0.22,0.05200713182079615,5.564697249985309,-2.526610766768493,3.0380864832168157,0.002282955957300873,0.00024599527471441673,4.3076653355456074e-14,0.5383204074875526,0.21013389706980645,0.4892142893588643,0.2097181350908407,0.5383966360580157
strang_r4,0.224,0.04628180261506769,5.631956398820943,-2.590646149977675,3.041310248843268,0.0024398187117280327,0.0002528039076815092,4.529709940470639e-14,0.550322365057593,0.21710669775175157,0.47767338139763255,0.2166804163302128,0.5504016914514173
strang_r4,0.228,0.041086655151519415,5.698045552736165,-2.6533738484630662,3.0446717042730986,0.0026029838891601974,0.00025929135457715413,5.484501741648273e-14,0.5620717394033845,0.22409566773849582,0.4662928173186912,0.22365924452349198,0.562153898897535
strang_r4,0.232,0.0363875900454115,5.762838629715889,-2.7146731730508034,3.0481654566650853,0.0027800007026339583,0.0002654356456514434,4.3853809472693683e-14,0.5735534689036134,0.23109266757889751,0.45508034061290986,0.23064647341457953,0.5736381460305983
strang_r4,0.23600000000000002,0.03215087279965055,5.826211855106082,-2.774426747622133,3.0517851074839486,0.0029715183798698103,0.00027121625658262094,5.1514348342607263e-14,0.5847530409625747,0.23808957536627068,0.4440432734161526,0.23763396951171792,0.5848398676211872
strang_r4,0.24,0.028343369495387866,5.888044217991826,-2.832520967027768,3.0555232509640584,0.003171186888119599,0.00027661413573287774,4.1522341120980855e-14,0.5956565201581062,0.24507831654446632,0.4331885241017479,0.2446136421226225,0.5957450740077281
strang_r4,0.244,0.024932757275973782,5.948217921691005,-2.888846442058754,3.059371479632251,0.003378914961341451,0.0002816117152476816,5.5067062021407764e-14,0.6062505751338121,0.25205089367131905,0.4225225956558776,0.2515774734061889,0.6063403782991773
strang_r4,0.248,0.021887709151511597,6.006618826137184,-2.943298429106587,3.063320397030597,0.003594556700350935,0.00028619290670903186,4.674038933671909e-14,0.6165225041479587,0.2589994159874024,0.4120515947347267,0.2585175482857697,0.6166130222597441
strang_r4,0.252,0.019178053009805705,6.063136879966207,-2.9957772422385243,3.0673596377276824,0.0038179071458805673,0.00029034308225231453,4.796163466380676e-14,0.6264602591943981,0.2659161286397266,0.4017812413033466,0.26542608407013674,0.6265509007893129
strang_r4,0.256,0.016774905061526693,6.117666540187203,-3.046188645526363,3.0714778946608403,0.004054401923051519,0.0002940490421359798,5.1514348342607263e-14,0.6360524686157223,0.2727934414130363,0.3917168787589144,0.2722954596308169,0.6361425849177749
strang_r4,0.26,0.014650778268487968,6.170107177382111,-3.0944442235832095,3.075662953798901,0.004300393900504995,0.0002972989699285,4.6851411639181606e-14,0.6452884581326833,0.2796239568245676,0.38186348444337614,0.2791182439872194,0.6453773432351921
strang_r4,0.264,0.01277966660037394,6.220363464460233,-3.140461728393478,3.0799017360667547,0.004554456602761328,0.0003000823765229865,3.68594044175552e-14,0.6541582702190848,0.28640049744239654,0.37222568045387117,0.28588722415490675,0.654245161684641
strang_r4,0.268,0.011137106233632553,6.268345747081538,-3.1841654006583076,3.0841803464232305,0.004833831827346995,0.00030239003430965194,4.929390229335695e-14,0.6626526817563839,0.29311613229222866,0.3628077446628551,0.29259543211673134,0.6627367616495059
strang_r4,0.272,0.00970021504377163,6.31397039395961,-3.225486264025158,3.0884841299344523,0.0051321095813978805,0.0003042139028368307,4.2521541843143495e-14,0.670763219907765,0.2997642022229075,0.35361362186382633,0.29923617078176645,0.6708436162722976
strang_r4,0.276,0.008447711946670764,6.357160125356846,-3.2643623907209496,3.0927977346358966,0.005485863803978006,0.0003055470473659616,3.8191672047105385e-14,0.678482176156876,0.3063383441067326,0.34464693496269455,0.30580303880254117,0.6785579649474165
strang_r4,0.28,0.0073599178140390745,6.397844318200675,-3.300739137269706,3.097105180930969,0.0059047658623988565,0.0003063835517168878,4.907185768843192e-14,0.6858026184629025,0.31283251375740023,0.33591099613963693,0.31228995412769156,0.6858728259366276
strang_r4,0.28400000000000003,0.006418739821658923,6.4359592863633,-3.3345693491370394,3.1013899372262603,0.0063488618956901634,0.0003067184267783185,4.39648317751562e-14,0.6927184014894417,0.31924100745514306,0.3274088179108363,0.3186911761738228,0.6927820070616781
strang_r4,0.28800000000000003,0.005607641186012589,6.471448534772003,-3.3658135333123154,3.105635001459688,0.006809301745997929,0.00030654751607461783,4.785061236134425e-14,0.6992241748711243,0.32555848197615306,0.3191431240245141,0.3250013265078168,0.6992801144349373
strang_r4,0.292,0.004911598305325629,6.504262986148438,-3.394439998012305,3.1098229881361332,0.007285040767729017,0.000305867399691101,4.2521541843143495e-14,0.7053153894888269,0.33177997303132106,0.3111163601309526,0.33121540793881865,0.7053625591957067
strang_r4,0.296,0.004317047345532631,6.53436117930401,-3.420424958861669,3.1139362204423415,0.007774865594042577,0.0003046752978495548,4.9404924595819466e-14,0.7109883017305846,0.3379009120273562,0.3033307041711734,0.33732882192719077,0.7110255622261182
strang_r4,0.3,0.0038118223013431088,6.561709438059898,-3.4437526110834895,3.1179568269764086,0.008277394833261972,0.0003029689753308584,5.062616992290714e-14,0.7162399757226572,0.34391714107212124,0.2957880764345208,0.3433373842266117,0.7162661568278094
strang_r4,0.304,0.0033850865190655616,6.586282009996076,-3.4644151674074295,3.121866842588646,0.008791081564469675,0.00030074664789381256,5.88418203051333e-14,0.7210682835217083,0.34982492615467903,0.2884901492405198,0.34923733868426693,0.7210821893470838
strang_r4,0.308,0.0030272595932717378,6.608061174379973,-3.4824128615817074,3.1256483127982655,0.009314217688661508,0.00029800689175249473,4.207745263329343e-14,0.7254719032664816,0.3556209684398511,0.28143835620598956,0.35502536913354776,0.7254723177436833
strang_r4,0.312,0.002729941446274098,6.627037318765581,-3.497753917548459,3.129283401217122,0.00984494016815727,0.00030905574613679376,3.26405569239796e-14,0.729450315293985,0.3613024136261871,0.27463390106352736,0.3606986093229709,0.7294360081049276
strang_r4,0.316,0.0024858352706915478,6.64320898390391,-3.510454484518789,3.132754499385121,0.010381239161850552,0.00032123780457818385,4.440892098500626e-14,0.7330037962327033,0.3668668593260158,0.26807776600306404,0.3662546508349846,0.7329735291145781
strang_r4,0.32,0.0022886708643244298,6.656582876747537,-3.520538538353626,3.136044338393911,0.010920968037375007,0.000334139038634107,4.1744385725905886e-14,0.7361334110919641,0.3723123604356356,0.2617707195132591,0.3716915489579578,0.7360859444923736
strang_r8,0.0,0.9999999999999176,2.999999999999753,4.659764480339618e-15,2.9999999999997575,4.030109579389318e-14,2.6557050999739165e-34,8.237854842718662e-14,2.650176167614157e-34,7.667659884115944e-36,0.9999999999999176,3.1942316673891515e-34,4.563210362143162e-35
strang_r8,0.004,0.9991043746600886,3.0009600313571103,-0.0009600318837150535,2.9999999994733955,8.603589580572749e-11,2.398945080669783e-11,1.0202949596305189e-13,0.0002559710035890246,6.40077067560736e-05,0.9997440392647005,6.400765878026624e-05,0.00025597100359211886
strang_r8,0.008,0.996421989935363,3.0038405000114423,-0.0038405083754419096,2.9999999916360003,1.3751506452182452e-09,3.833253397317847e-10,7.693845560652335e-14,0.0010235361017117142,0.00025612316846470586,0.9989766280193446,0.00025612240201182196,0.0010235361019095097
strang_r8,0.012,0.9919662850578229,3.0086425169239677,-0.00864255878473072,2.999999958139237,6.955935426658829e-09,1.936324191644575e-09,8.804068585277491e-14,0.0023016518887992135,0.0005766223634776316,0.997699177515288,0.0005766184930774846,0.00230165189104745
strang_r8,0.016,0.9857595435839088,3.0153678911925166,-0.015368021370999504,2.999999869821517,2.1959218764993818e-08,6.100942671416823e-09,9.248157795127554e-14,0.004088580464767444,0.0010259617770699886,0.9959140344171485,0.0010259495877786532,0.004088580477361451
strang_r8,0.02,0.9778327218428519,3.024019066679775,-0.024019377867942227,2.9999996888118328,5.353309599646341e-08,1.4836093567864236e-08,9.769962616701378e-14,0.006381891103401435,0.0016047732111329985,0.9936244727024729,0.0016047435868017808,0.006381891151257353
strang_r8,0.024,0.9682252111394488,3.0345990340622135,-0.03459966263265654,2.999999371429557,1.108075737852754e-07,3.0615830525502e-08,8.404388296412435e-14,0.009178462597208462,0.002313856572839276,0.9908346823851617,0.0023137954833978517,0.009178462739428088
strang_r8,0.028,0.9569845360525677,3.0471112190592375,-0.047112347225612,2.9999988718336255,2.0484889065059993e-07,5.6396737211457035e-08,9.015010959956271e-14,0.012474486287711034,0.003154170696857115,0.9875497551250156,0.0031540582599976327,0.012474486644325974
strang_r8,0.032,0.9441659917941403,3.061559347810955,-0.061561201446938774,2.999998146364016,3.486030847682063e-07,9.557894560183189e-08,1.0491607582707729e-13,0.016265469792511863,0.0041268222705480705,0.9837756668037756,0.0041266319021214335,0.01626547058197643
strang_r8,0.036000000000000004,0.9298322241813143,3.077947290569451,-0.07795013206342688,2.9999971585060243,5.568286582150497e-07,1.519612884384909e-07,8.137934770502397e-14,0.020546241442669626,0.005233052945895683,0.9795192571638631,0.005232750612049387,0.020546243031400208
strang_r8,0.04,0.9140527563226117,3.0962788850583483,-0.09628300066049655,2.9999958843978516,8.460179416597325e-07,2.2969116605497247e-07,6.838973831690964e-14,0.02531095544595205,0.00647422473557358,0.9747882066221493,0.006473768318192446,0.025310958410903025
strang_r8,0.044,0.8969034666202635,3.1165577410343412,-0.11656342224044819,2.999994318793893,1.234306550753522e-06,3.332097741693199e-07,8.72635297355373e-14,0.030553097793358974,0.007851803803465472,0.9695910103863719,0.00785114258884184,0.03055310299828368
strang_r8,0.048,0.8784660231387607,3.1387870277473997,-0.13879454636157962,2.99999248138582,1.7413705597705457e-06,4.67193395733978e-07,1.0058620603103918e-13,0.03626549292788307,0.00936734277199429,0.9639369500151079,0.009366417070879514,0.036265501613559764
strang_r8,0.052000000000000005,0.8588272797811974,3.162969246148681,-0.16297882277083386,2.999990423377847,2.3883108048654545e-06,6.364915054717785e-07,6.461498003318411e-14,0.04244031119579769,0.011022461679713966,0.9578360625754685,0.01102120258501324,0.04244032508410791
strang_r8,0.056,0.8380786400446422,3.18910598783125,-0.18911775362476557,2.9999882342064845,3.197523650517637e-06,8.460624787041612e-07,1.0413891970983968e-13,0.04906907710179079,0.012818827732689941,0.9512991075644207,0.012817157019084086,0.04906909851314234
strang_r8,0.06,0.8163153943911163,3.2171976828112294,-0.21721163451772763,2.999986048293502,4.192557231165649e-06,1.1009077090558955e-06,8.959499808725013e-14,0.056142678390049064,0.014758134002168938,0.9443375317709122,0.014755964169911786,0.056142710373210024
strang_r8,0.064,0.7936360374661072,3.247243338352986,-0.24725928664159713,2.999984051711389,5.397952981196866e-06,1.40600496894433e-06,9.947598300641403e-14,0.0636513759737002,0.01684207722881684,0.9369634322631287,0.016839311691892195,0.06365142244671344
strang_r8,0.068,0.7701415715271144,3.279240271137152,-0.27925778248832744,2.9999824886488247,6.839071007075949e-06,1.7662418375728045e-06,9.947598300641403e-14,0.0715848147352449,0.019072334900419693,0.9291895176961016,0.01906886831717981,0.07158488063568016
strang_r8,0.07200000000000001,0.7459348024999736,3.3131838351278957,-0.3132021675723563,2.9999816675555393,8.555423119113313e-06,2.186350016714772e-06,9.370282327836321e-14,0.07993203522022131,0.021450541775232982,0.921029068138659,0.021446260517606727,0.07993212666262849
strang_r8,0.076,0.721119635069783,3.349067147549775,-0.34908518069679983,2.999981966852975,1.0589126531711032e-05,2.670841337541058e-06,8.570921750106208e-14,0.0886814862457991,0.023978266027207693,0.9124958936255583,0.023973048782598837,0.08868161068386532
strang_r8,0.08,0.6958003731305935,3.3868808154106316,-0.3868969753122671,2.9999838400983645,1.2956942924060226e-05,3.2239462264792296e-06,9.681144774731365e-14,0.09782103844499938,0.02665698519202535,0.9036042916434908,0.026650703690135485,0.09782120483556248
strang_r8,0.084,0.6700810317686627,3.4266126650178323,-0.4266248445222087,2.9999878204956234,1.5690112424542092e-05,3.849555358554496e-06,8.981704269217516e-14,0.10733799876591955,0.029488062094262767,0.8943690037621631,0.029480581949310206,0.1073382177316841
strang_r8,0.088,0.6440646667389062,3.4682474769242653,-0.4682529522732086,2.999994524651057,1.8820094208855824e-05,4.551165178487415e-06,6.850076061937216e-14,0.11721912594360911,0.03247272093605477,0.8848051716220758,0.032463902593231786,0.1172194099311431
strang_r8,0.092,0.6178527271176816,3.511766728714049,-0.5117620732323351,3.000004655481714,2.2378263189844845e-05,5.331827914612647e-06,6.128431095930864e-14,0.12745064696026254,0.03561202372638403,0.8749282924904531,0.03560172349993115,0.12745101038963888
strang_r8,0.096,0.5915444364799373,3.5571483479894335,-0.557129343798285,3.0000190041911483,2.6395575475204088e-05,6.194106623072515e-06,9.592326932761353e-14,0.1380182745069664,0.03890684722756428,0.8647541745943667,0.03889491841656355,0.13801873390921182
strang_r8,0.1,0.5652362075606869,3.6043664778562317,-0.60432802661821,3.0000384512380216,3.090220267693071e-05,7.1400357646300705e-06,8.837375276016246e-14,0.14890722545754376,0.04235786059168807,0.8542988924368766,0.042344154658593716,0.14890779959597866
strang_r8,0.10400000000000001,0.5390210949243623,3.6533912571207674,-0.6533272908884444,3.000063966232323,3.599758302882732e-05,8.171087698335966e-06,6.517009154549669e-14,0.16010224036192633,0.04596550385475581,0.8435787422968856,0.04594987165081568,0.16010295033338287
strang_r8,0.108,0.5129882896878181,3.7041886173163787,-0.7040920106075665,3.000096606708812,4.2088877675467935e-05,9.288145417774701e-06,7.72715225139109e-14,0.17158760396329534,0.04972996745004995,0.8326101981084422,0.04971226047113379,0.17158847327521473
strang_r8,0.112,0.48722265982784135,3.7567200985596356,-0.7565825828228107,3.000137515736825,4.890811122603146e-05,1.049148176049397e-05,1.028066520802895e-13,0.18334716673949453,0.053651172894980954,0.8214098679072898,0.05363124455092492,0.18334822135895948
strang_r8,0.116,0.46180433906053825,3.8109426861078655,-0.8107547677689051,3.0001879183389604,5.650091428021157e-05,1.1780745238165746e-05,9.992007221626409e-14,0.19536436746533561,0.05772875479728954,0.809994451024511,0.05770646167769434,0.19536563583621674
strang_r8,0.12,0.4368083667140568,3.8668086693481856,-0.8665595526424017,3.000249116705784,6.491069639225017e-05,1.3154952538268344e-05,6.88338275267597e-14,0.20762225678836257,0.061962044317187756,0.7983806961981934,0.06193724743667899,0.20762376981293035
strang_r8,0.124,0.4123043804347579,3.924265524793361,-0.9239430405867886,3.0003224842065723,7.417786577950808e-05,1.4612487675563779e-05,8.72635297355373e-14,0.22010352180628695,0.06635005421181805,0.7865853607639757,0.06632262021808305,0.22010531278790307
strang_r8,0.128,0.38835636297754966,3.983255824495129,-0.9828463662843099,3.000409458210819,8.433900712372595e-05,1.6151107670198117e-05,9.203748874142548e-14,0.2327905116298714,0.07089146557743087,0.7746251710746546,0.0708612679058766,0.23279261617365754
strang_r8,0.132,0.3650224437403971,4.043717171107222,-1.0432056393610736,3.000511531746148,9.542602663325869e-05,1.77679545554435e-05,8.104628079763643e-14,0.24566526391017196,0.07558461639291264,0.7625167842868386,0.07555153635254279,0.245667719778913
strang_r8,0.136,0.34235475511941066,4.105582160652619,-1.1049519166170132,3.000630244035606,0.00010746527471755976,1.945957344825361e-05,9.703349235223868e-14,0.25870953230454297,0.08042749195605256,0.7502767516416204,0.08039141973212442,0.25871237922751134
strang_r8,0.14,0.320399343189462,4.168778373857439,-1.1680112038886619,3.000767169968777,0.00012047665824978042,2.122193633030678e-05,8.681944052568724e-14,0.27190481485082846,0.08541771729106255,0.7379214833531105,0.08537855285123584,0.27190809428366236
strang_r8,0.14400000000000002,0.2991961316637662,4.23322839671764,-1.2323044881457856,3.000923908571854,0.00013447275575329047,2.3050471125281302e-05,1.2034817586936697e-13,0.28523238321410294,0.09055255159256863,0.725467215205479,0.09051020548458336,0.2852361380483682
strang_r8,0.148,0.278778937560876,4.2988498707727425,-1.297747800213928,3.0011020705588143,0.00014945794984082302,2.4940095613268376e-05,8.382183835919932e-14,0.298673312765761,0.09582888475783322,0.712929976947079,0.09578327878823814,0.29867758698739244
strang_r8,0.152,0.2591755365131672,4.365555573351735,-1.3642523083014804,3.0013032650502542,0.00016542759260544578,2.6885255650137274e-05,9.170442183403793e-14,0.31220851344924616,0.10124323604499562,0.7003255625553129,0.10119430383006073,0.31221335174561154
strang_r8,0.156,0.24040777519518255,4.433253527867858,-1.4317244423024917,3.001529085565367,0.0001823672201243428,2.887996714656671e-05,6.106226635438361e-14,0.3258187613826058,0.10679175488146532,0.6876695024346687,0.10673944226313316,0.32582420869856676
strang_r8,0.16,0.2224917279345272,4.501847144025879,-1.5000660486331947,3.0017810953926842,0.00020029903259411724,3.091786119726464e-05,8.448797217397441e-14,0.3394847311423475,0.11247022383238464,0.6749770375947802,0.1124144891539265,0.3394908321862839
strang_r8,0.164,0.20543789420009173,4.571235387621705,-1.5691745751591912,3.002060812462514,0.00021934906547432234,3.2992231753126156e-05,9.803269307440132e-14,0.353187028669312,0.11827406372553109,0.6622630958444998,0.11821487796343719,0.35319382737072436
strang_r8,0.168,0.18925143334229472,4.641312979408904,-1.6389432855652837,3.0023696938436206,0.0002393291864633303,3.509608520353702e-05,1.071365218763276e-13,0.36690622473186557,0.1241983409150885,0.6495422700232333,0.12413568766562277,0.3669137636528069
strang_r8,0.17200000000000001,0.17393243269331846,4.711970622327382,-1.7092615023285216,3.00270911999886,0.00026018929587419464,3.722219123775128e-05,1.056932319443149e-13,0.38062288887802237,0.13023777665351255,0.6368287982797572,0.13017165197426606,0.3806312085812514
strang_r8,0.176,0.15947620492185757,4.783095256202031,-1.7800148772668882,3.0030803789351426,0.0002818674583264673,3.936313433629268e-05,7.427392034742297e-14,0.3943176238035757,0.1363867585275366,0.6241365463958037,0.13631717063621207,0.3943267621809238
strang_r8,0.18,0.1458736103793859,4.854570338845372,-1.8510856884567857,3.0034846503885864,0.000304289708313077,4.1511365299604086e-05,1.1013412404281553e-13,0.40797110005939324,0.1426393539017405,0.6114789921404096,0.14256632273623243,0.40798109162448437
strang_r8,0.184,0.13311140007311303,4.926276152335516,-1.922353162146414,3.0039229901891025,0.00032737000807328684,4.3659252194211406e-05,8.01581023779363e-14,0.4215640910177362,0.1489893253010741,0.5988692116304148,0.148912881946709,0.4215749661677595
strang_r8,0.188,0.12117257485444519,4.998090133074216,-1.993693818129743,3.004396314944473,0.00035101037092574174,4.579913016032611e-05,7.971401316808624e-14,0.4350775080132362,0.15543014765189797,0.5863198676609562,0.15535033364337492,0.4350892922650338
strang_r8,0.192,0.11003675642066517,5.069887224097249,-2.064981836905279,3.00490538719197,0.0003751011613450935,4.792334954251132e-05,1.0502709812953981e-13,0.44849243557229723,0.16195502729057612,0.5738431999618869,0.1618718937977401,0.44850514877854625
strang_r8,0.196,0.09968056578868376,5.141540247960295,-2.136089446804385,3.00545080115591,0.0003995215811361132,5.002432185427508e-05,8.859579736508749e-14,0.4617901666408086,0.1685569226380294,0.561451017325387,0.16847052954607317,0.4618038221925609
strang_r8,0.2,0.09007800501208373,5.212920298405941,-2.2068873291552182,3.006032969250723,0.0004245196215881435,5.209456313658156e-05,9.281464485866309e-14,0.47495223771820905,0.175228566429355,0.5491546915426441,0.17513898132534494,0.47496684174047216
strang_r8,0.20400000000000001,0.08120083807253514,5.283897148907822,-2.2772450394418273,3.0066521094659944,0.0004516209477620553,5.412673431423598e-05,9.137135492665038e-14,0.4879604638041224,0.18196248937897222,0.5369651530802156,0.18186978645776533,0.487976014351544
strang_r8,0.20800000000000002,0.07301896708052125,5.354339676082066,-2.3470314423208216,3.0073082337612447,0.0004792493332313467,5.611367822068447e-05,7.016609515630989e-14,0.5007969730615135,0.18875104515365945,0.5248928884193138,0.1886553040572621,0.5008134593215575
strang_r8,0.212,0.06550080016445636,5.424116295876143,-2.4161151582814164,3.0080011375947264,0.0005073307167187431,5.804845301027317e-05,6.894484982922222e-14,0.5134442410996317,0.19558643651900323,0.5129479389760001,0.19548774112422831,0.5134616426108773
strang_r8,0.216,0.058613607706907385,5.493095410370679,-2.4843650196679397,3.0087303907027394,0.0005366276724975973,5.992436174363791e-05,9.736655925962623e-14,0.5258851247789711,0.20246074251855786,0.5011399015150992,0.2023591796884765,0.525903410672377
