case_id,num_plaquettes,x,time,repetitions,term_ordering,circuit_hash,circuit_structure_hash,source_gate_count,source_depth,source_1q_count,source_2q_count,pauli_term_count,mean_pauli_weight,interaction_edge_count,interaction_mean_degree,interaction_max_degree,interaction_range,target_node_count,target_edge_count,target_average_degree,target_diameter,target_mean_shortest_path,mapping_mean_interaction_distance,mapping_max_interaction_distance,target_connected,cohort,target_name,target_topology,layout_name,target_kind,target_definition,target_hash,physical_qubits,prior_case_id,mapping_feature_note,case_family,strategy,seed,version,native_2q_count,native_2q_depth,native_depth,estimated_duration,routing_2q_overhead,compile_seconds,verification_result,failure,verification_error,verification_tolerance,verification_method,final_layout,basic_native_2q_count,teleport_native_2q_count,delta_native_2q_count,basic_native_2q_depth,teleport_native_2q_depth,delta_native_2q_depth,basic_estimated_duration,teleport_estimated_duration,delta_estimated_duration,label,lexicographic_label
0fc28dc35599b93623d9613d500225976d3b315fe307e512a0db8d51410569b8_synthetic_grid_6q_transpiler_47,3,2.0,0.24,8,current,0fc28dc35599b93623d9613d500225976d3b315fe307e512a0db8d51410569b8,6c1d27e17ed1cf182fc54db750bd1543268c42d972721db2752c586c79302655,721,545,465,256,13,1.6153846153846154,2,1.3333333333333333,2,1,6,7,2.333333333333333,3,1.6666666666666667,1.0,1.0,1,robustness,synthetic_grid_6q_transpiler,grid,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [1, 4], [2, 1], [2, 5], [3, 0], [3, 4], [4, 1], [4, 3], [4, 5], [5, 2], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",1dc9d7c7422ee8d9e756c16f45c753640fd9bb0d83eb6013019055e1f800f374,,N3_x2_t0.24_r8_current__synthetic_grid_6q_transpiler__seed7,identity proxy before selection when layout is transpiler,0fc28dc35599b93623d9613d500225976d3b315fe307e512a0db8d51410569b8_synthetic_grid_6q_transpiler,basic,47,v0.4.0,210,210,808,0.000138184788,-14,0.0090548290027072,True,,3.110115230234677e-13,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2]",210,142,-68,210,142,-68,0.000138184788,9.108526800000012e-05,-4.709951999999989e-05,teleport,teleport
b4d5502166457832ab5510beca11bf8da7f4721a767e3c0a5898a00a9f9831cd_synthetic_heavy_hex_like_7q_transpiler_11,3,1.0,0.16,2,reversed,b4d5502166457832ab5510beca11bf8da7f4721a767e3c0a5898a00a9f9831cd,53c4f0677915c62f9f4a3a2141402bf5759264456ba570678b9a3dd1792b6691,181,137,117,64,13,1.6153846153846154,2,1.3333333333333333,2,1,7,7,2.0,5,2.2857142857142856,1.0,1.0,1,robustness,synthetic_heavy_hex_like_7q_transpiler,heavy_hex_like,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",a56c42c5929ac738475a61ad56ac38f9ce297f29f090779c0473725bc68476b5,,N3_x1_t0.16_r2_reversed__synthetic_heavy_hex_like_7q_transpiler__seed7,identity proxy before selection when layout is transpiler,b4d5502166457832ab5510beca11bf8da7f4721a767e3c0a5898a00a9f9831cd_synthetic_heavy_hex_like_7q_transpiler,basic,11,v0.4.0,56,56,230,1.6531008000000017e-05,-4,0.00838553399808,True,,7.907407615887791e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[3, 4, 5]",56,40,-16,56,40,-16,1.6531008000000017e-05,1.1292696000000012e-05,-5.238312000000005e-06,teleport,teleport
b4d5502166457832ab5510beca11bf8da7f4721a767e3c0a5898a00a9f9831cd_synthetic_heavy_hex_like_7q_transpiler_19,3,1.0,0.16,2,reversed,b4d5502166457832ab5510beca11bf8da7f4721a767e3c0a5898a00a9f9831cd,53c4f0677915c62f9f4a3a2141402bf5759264456ba570678b9a3dd1792b6691,181,137,117,64,13,1.6153846153846154,2,1.3333333333333333,2,1,7,7,2.0,5,2.2857142857142856,1.0,1.0,1,robustness,synthetic_heavy_hex_like_7q_transpiler,heavy_hex_like,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",a56c42c5929ac738475a61ad56ac38f9ce297f29f090779c0473725bc68476b5,,N3_x1_t0.16_r2_reversed__synthetic_heavy_hex_like_7q_transpiler__seed7,identity proxy before selection when layout is transpiler,b4d5502166457832ab5510beca11bf8da7f4721a767e3c0a5898a00a9f9831cd_synthetic_heavy_hex_like_7q_transpiler,basic,19,v0.4.0,56,56,316,2.5955795999999985e-05,-4,0.0067795299983117,True,,8.558329462949654e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[5, 4, 3]",56,40,-16,56,40,-16,2.5955795999999985e-05,1.791340200000001e-05,-8.042393999999976e-06,teleport,teleport
b4d5502166457832ab5510beca11bf8da7f4721a767e3c0a5898a00a9f9831cd_synthetic_heavy_hex_like_7q_transpiler_29,3,1.0,0.16,2,reversed,b4d5502166457832ab5510beca11bf8da7f4721a767e3c0a5898a00a9f9831cd,53c4f0677915c62f9f4a3a2141402bf5759264456ba570678b9a3dd1792b6691,181,137,117,64,13,1.6153846153846154,2,1.3333333333333333,2,1,7,7,2.0,5,2.2857142857142856,1.0,1.0,1,robustness,synthetic_heavy_hex_like_7q_transpiler,heavy_hex_like,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",a56c42c5929ac738475a61ad56ac38f9ce297f29f090779c0473725bc68476b5,,N3_x1_t0.16_r2_reversed__synthetic_heavy_hex_like_7q_transpiler__seed7,identity proxy before selection when layout is transpiler,b4d5502166457832ab5510beca11bf8da7f4721a767e3c0a5898a00a9f9831cd_synthetic_heavy_hex_like_7q_transpiler,basic,29,v0.4.0,56,56,212,2.808610799999998e-05,-4,0.0068551459989976,True,,5.5093978631171194e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[1, 2, 3]",56,40,-16,56,40,-16,2.808610799999998e-05,2.0222202e-05,-7.86390599999998e-06,teleport,teleport
b4d5502166457832ab5510beca11bf8da7f4721a767e3c0a5898a00a9f9831cd_synthetic_heavy_hex_like_7q_transpiler_37,3,1.0,0.16,2,reversed,b4d5502166457832ab5510beca11bf8da7f4721a767e3c0a5898a00a9f9831cd,53c4f0677915c62f9f4a3a2141402bf5759264456ba570678b9a3dd1792b6691,181,137,117,64,13,1.6153846153846154,2,1.3333333333333333,2,1,7,7,2.0,5,2.2857142857142856,1.0,1.0,1,robustness,synthetic_heavy_hex_like_7q_transpiler,heavy_hex_like,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",a56c42c5929ac738475a61ad56ac38f9ce297f29f090779c0473725bc68476b5,,N3_x1_t0.16_r2_reversed__synthetic_heavy_hex_like_7q_transpiler__seed7,identity proxy before selection when layout is transpiler,b4d5502166457832ab5510beca11bf8da7f4721a767e3c0a5898a00a9f9831cd_synthetic_heavy_hex_like_7q_transpiler,basic,37,v0.4.0,56,56,316,1.9588614000000023e-05,-4,0.0073199000034946,True,,9.786601104246381e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[4, 5, 6]",56,40,-16,56,40,-16,1.9588614000000023e-05,1.404505200000002e-05,-5.543562000000003e-06,teleport,teleport
b4d5502166457832ab5510beca11bf8da7f4721a767e3c0a5898a00a9f9831cd_synthetic_heavy_hex_like_7q_transpiler_47,3,1.0,0.16,2,reversed,b4d5502166457832ab5510beca11bf8da7f4721a767e3c0a5898a00a9f9831cd,53c4f0677915c62f9f4a3a2141402bf5759264456ba570678b9a3dd1792b6691,181,137,117,64,13,1.6153846153846154,2,1.3333333333333333,2,1,7,7,2.0,5,2.2857142857142856,1.0,1.0,1,robustness,synthetic_heavy_hex_like_7q_transpiler,heavy_hex_like,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",a56c42c5929ac738475a61ad56ac38f9ce297f29f090779c0473725bc68476b5,,N3_x1_t0.16_r2_reversed__synthetic_heavy_hex_like_7q_transpiler__seed7,identity proxy before selection when layout is transpiler,b4d5502166457832ab5510beca11bf8da7f4721a767e3c0a5898a00a9f9831cd_synthetic_heavy_hex_like_7q_transpiler,basic,47,v0.4.0,56,56,301,2.7823703999999966e-05,-4,0.0068987909980933,True,,6.555653678492827e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[3, 2, 1]",56,40,-16,56,40,-16,2.7823703999999966e-05,1.9543104e-05,-8.280599999999966e-06,teleport,teleport
72b1038facc288285e2702246aec8cb5a5d554250f6dd4647e31f249d53e1c38_synthetic_irregular_7q_spread_11,3,0.5,0.08,2,current,72b1038facc288285e2702246aec8cb5a5d554250f6dd4647e31f249d53e1c38,895718eee45a850d435c8240f7a9ee014cfb599978558936fe2e71db8b8c0270,181,137,117,64,13,1.6153846153846154,2,1.3333333333333333,2,1,7,8,2.2857142857142856,3,1.809523809523809,2.0,2.0,1,robustness,synthetic_irregular_7q_spread,irregular,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 2, 5]",N3_x0.5_t0.08_r2_current__synthetic_irregular_7q_spread__seed7,identity proxy before selection when layout is transpiler,72b1038facc288285e2702246aec8cb5a5d554250f6dd4647e31f249d53e1c38_synthetic_irregular_7q_spread,basic,11,v0.4.0,60,57,205,3.010497599999996e-05,4,0.0069115059959585,True,,2.5097464813560866e-13,1e-10,logical Operator.equiv + routed zero/3 random states,"[3, 2, 6]",60,48,-12,57,45,-12,3.010497599999996e-05,2.378241599999998e-05,-6.32255999999998e-06,teleport,teleport
72b1038facc288285e2702246aec8cb5a5d554250f6dd4647e31f249d53e1c38_synthetic_irregular_7q_spread_19,3,0.5,0.08,2,current,72b1038facc288285e2702246aec8cb5a5d554250f6dd4647e31f249d53e1c38,895718eee45a850d435c8240f7a9ee014cfb599978558936fe2e71db8b8c0270,181,137,117,64,13,1.6153846153846154,2,1.3333333333333333,2,1,7,8,2.2857142857142856,3,1.809523809523809,2.0,2.0,1,robustness,synthetic_irregular_7q_spread,irregular,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 2, 5]",N3_x0.5_t0.08_r2_current__synthetic_irregular_7q_spread__seed7,identity proxy before selection when layout is transpiler,72b1038facc288285e2702246aec8cb5a5d554250f6dd4647e31f249d53e1c38_synthetic_irregular_7q_spread,basic,19,v0.4.0,60,57,205,3.010497599999996e-05,4,0.0065991009978461,True,,2.5097464813560866e-13,1e-10,logical Operator.equiv + routed zero/3 random states,"[3, 2, 6]",60,48,-12,57,45,-12,3.010497599999996e-05,2.378241599999998e-05,-6.32255999999998e-06,teleport,teleport
72b1038facc288285e2702246aec8cb5a5d554250f6dd4647e31f249d53e1c38_synthetic_irregular_7q_spread_29,3,0.5,0.08,2,current,72b1038facc288285e2702246aec8cb5a5d554250f6dd4647e31f249d53e1c38,895718eee45a850d435c8240f7a9ee014cfb599978558936fe2e71db8b8c0270,181,137,117,64,13,1.6153846153846154,2,1.3333333333333333,2,1,7,8,2.2857142857142856,3,1.809523809523809,2.0,2.0,1,robustness,synthetic_irregular_7q_spread,irregular,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 2, 5]",N3_x0.5_t0.08_r2_current__synthetic_irregular_7q_spread__seed7,identity proxy before selection when layout is transpiler,72b1038facc288285e2702246aec8cb5a5d554250f6dd4647e31f249d53e1c38_synthetic_irregular_7q_spread,basic,29,v0.4.0,60,57,194,3.351112199999997e-05,4,0.0067565669960458,True,,9.56444661330342e-15,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 3, 4]",60,48,-12,57,45,-12,3.351112199999997e-05,2.741833199999997e-05,-6.092790000000003e-06,teleport,teleport
72b1038facc288285e2702246aec8cb5a5d554250f6dd4647e31f249d53e1c38_synthetic_irregular_7q_spread_37,3,0.5,0.08,2,current,72b1038facc288285e2702246aec8cb5a5d554250f6dd4647e31f249d53e1c38,895718eee45a850d435c8240f7a9ee014cfb599978558936fe2e71db8b8c0270,181,137,117,64,13,1.6153846153846154,2,1.3333333333333333,2,1,7,8,2.2857142857142856,3,1.809523809523809,2.0,2.0,1,robustness,synthetic_irregular_7q_spread,irregular,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 2, 5]",N3_x0.5_t0.08_r2_current__synthetic_irregular_7q_spread__seed7,identity proxy before selection when layout is transpiler,72b1038facc288285e2702246aec8cb5a5d554250f6dd4647e31f249d53e1c38_synthetic_irregular_7q_spread,basic,37,v0.4.0,60,57,194,3.351112199999997e-05,4,0.0103024759955587,True,,9.56444661330342e-15,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 3, 4]",60,48,-12,57,45,-12,3.351112199999997e-05,2.741833199999997e-05,-6.092790000000003e-06,teleport,teleport
72b1038facc288285e2702246aec8cb5a5d554250f6dd4647e31f249d53e1c38_synthetic_irregular_7q_spread_47,3,0.5,0.08,2,current,72b1038facc288285e2702246aec8cb5a5d554250f6dd4647e31f249d53e1c38,895718eee45a850d435c8240f7a9ee014cfb599978558936fe2e71db8b8c0270,181,137,117,64,13,1.6153846153846154,2,1.3333333333333333,2,1,7,8,2.2857142857142856,3,1.809523809523809,2.0,2.0,1,robustness,synthetic_irregular_7q_spread,irregular,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 2, 5]",N3_x0.5_t0.08_r2_current__synthetic_irregular_7q_spread__seed7,identity proxy before selection when layout is transpiler,72b1038facc288285e2702246aec8cb5a5d554250f6dd4647e31f249d53e1c38_synthetic_irregular_7q_spread,basic,47,v0.4.0,60,57,205,3.010497599999996e-05,4,0.0078125430009095,True,,2.5097464813560866e-13,1e-10,logical Operator.equiv + routed zero/3 random states,"[3, 2, 6]",60,48,-12,57,45,-12,3.010497599999996e-05,2.378241599999998e-05,-6.32255999999998e-06,teleport,teleport
458db1b65dc833bd8c659df2b45270528a8cfce8db05e426b8a2f00bff2e84f9_synthetic_ring_6q_transpiler_11,4,2.0,0.24,4,current,458db1b65dc833bd8c659df2b45270528a8cfce8db05e426b8a2f00bff2e84f9,4c02070fde736bde53d19c2818950c4ccec18611744acc48bced18e5d2043a97,553,392,345,208,19,1.6842105263157894,3,1.5,2,1,6,6,2.0,3,1.8,1.0,1.0,1,robustness,synthetic_ring_6q_transpiler,ring,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 5], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 0], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",ff4a6017b79ba46163d089d132c4bc654811d5fa5518090a9b65bf0d23d86ee8,,N4_x2_t0.24_r4_current__synthetic_ring_6q_transpiler__seed7,identity proxy before selection when layout is transpiler,458db1b65dc833bd8c659df2b45270528a8cfce8db05e426b8a2f00bff2e84f9_synthetic_ring_6q_transpiler,basic,11,v0.4.0,130,114,508,6.122227199999983e-05,-46,0.0097239910028292,True,,2.6818335710700954e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[3, 4, 5, 0]",130,126,-4,114,110,-4,6.122227199999983e-05,6.0219941999999855e-05,-1.0023299999999705e-06,teleport,teleport
458db1b65dc833bd8c659df2b45270528a8cfce8db05e426b8a2f00bff2e84f9_synthetic_ring_6q_transpiler_19,4,2.0,0.24,4,current,458db1b65dc833bd8c659df2b45270528a8cfce8db05e426b8a2f00bff2e84f9,4c02070fde736bde53d19c2818950c4ccec18611744acc48bced18e5d2043a97,553,392,345,208,19,1.6842105263157894,3,1.5,2,1,6,6,2.0,3,1.8,1.0,1.0,1,robustness,synthetic_ring_6q_transpiler,ring,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 5], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 0], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",ff4a6017b79ba46163d089d132c4bc654811d5fa5518090a9b65bf0d23d86ee8,,N4_x2_t0.24_r4_current__synthetic_ring_6q_transpiler__seed7,identity proxy before selection when layout is transpiler,458db1b65dc833bd8c659df2b45270528a8cfce8db05e426b8a2f00bff2e84f9_synthetic_ring_6q_transpiler,basic,19,v0.4.0,130,114,459,6.476472599999987e-05,-46,0.0080750630004331,True,,2.134146163163033e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[2, 3, 4, 5]",130,126,-4,114,110,-4,6.476472599999987e-05,6.184498199999987e-05,-2.919743999999999e-06,teleport,teleport
458db1b65dc833bd8c659df2b45270528a8cfce8db05e426b8a2f00bff2e84f9_synthetic_ring_6q_transpiler_29,4,2.0,0.24,4,current,458db1b65dc833bd8c659df2b45270528a8cfce8db05e426b8a2f00bff2e84f9,4c02070fde736bde53d19c2818950c4ccec18611744acc48bced18e5d2043a97,553,392,345,208,19,1.6842105263157894,3,1.5,2,1,6,6,2.0,3,1.8,1.0,1.0,1,robustness,synthetic_ring_6q_transpiler,ring,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 5], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 0], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",ff4a6017b79ba46163d089d132c4bc654811d5fa5518090a9b65bf0d23d86ee8,,N4_x2_t0.24_r4_current__synthetic_ring_6q_transpiler__seed7,identity proxy before selection when layout is transpiler,458db1b65dc833bd8c659df2b45270528a8cfce8db05e426b8a2f00bff2e84f9_synthetic_ring_6q_transpiler,basic,29,v0.4.0,130,114,635,5.08668599999998e-05,-46,0.0127275600025313,True,,9.971309182765997e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[2, 1, 0, 5]",130,126,-4,114,110,-4,5.08668599999998e-05,5.06375339999998e-05,-2.293259999999991e-07,teleport,teleport
458db1b65dc833bd8c659df2b45270528a8cfce8db05e426b8a2f00bff2e84f9_synthetic_ring_6q_transpiler_37,4,2.0,0.24,4,current,458db1b65dc833bd8c659df2b45270528a8cfce8db05e426b8a2f00bff2e84f9,4c02070fde736bde53d19c2818950c4ccec18611744acc48bced18e5d2043a97,553,392,345,208,19,1.6842105263157894,3,1.5,2,1,6,6,2.0,3,1.8,1.0,1.0,1,robustness,synthetic_ring_6q_transpiler,ring,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 5], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 0], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",ff4a6017b79ba46163d089d132c4bc654811d5fa5518090a9b65bf0d23d86ee8,,N4_x2_t0.24_r4_current__synthetic_ring_6q_transpiler__seed7,identity proxy before selection when layout is transpiler,458db1b65dc833bd8c659df2b45270528a8cfce8db05e426b8a2f00bff2e84f9_synthetic_ring_6q_transpiler,basic,37,v0.4.0,130,114,636,6.505487999999984e-05,-46,0.0089764040021691,True,,5.595945318239432e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 5, 4, 3]",130,126,-4,114,110,-4,6.505487999999984e-05,6.185230799999984e-05,-3.202571999999992e-06,teleport,teleport
458db1b65dc833bd8c659df2b45270528a8cfce8db05e426b8a2f00bff2e84f9_synthetic_ring_6q_transpiler_47,4,2.0,0.24,4,current,458db1b65dc833bd8c659df2b45270528a8cfce8db05e426b8a2f00bff2e84f9,4c02070fde736bde53d19c2818950c4ccec18611744acc48bced18e5d2043a97,553,392,345,208,19,1.6842105263157894,3,1.5,2,1,6,6,2.0,3,1.8,1.0,1.0,1,robustness,synthetic_ring_6q_transpiler,ring,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 5], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 0], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",ff4a6017b79ba46163d089d132c4bc654811d5fa5518090a9b65bf0d23d86ee8,,N4_x2_t0.24_r4_current__synthetic_ring_6q_transpiler__seed7,identity proxy before selection when layout is transpiler,458db1b65dc833bd8c659df2b45270528a8cfce8db05e426b8a2f00bff2e84f9_synthetic_ring_6q_transpiler,basic,47,v0.4.0,130,114,571,6.295875599999994e-05,-46,0.008734118004213,True,,1.5346760545599656e-13,1e-10,logical Operator.equiv + routed zero/3 random states,"[3, 2, 1, 0]",130,126,-4,114,110,-4,6.295875599999994e-05,6.088838399999997e-05,-2.0703719999999693e-06,teleport,teleport
8a9838b475d9bb5d15c2324d44b159fb5c192b8a4ea7b71bf432d0ede311ee02_synthetic_grid_6q_transpiler_11,4,2.0,0.24,8,current,8a9838b475d9bb5d15c2324d44b159fb5c192b8a4ea7b71bf432d0ede311ee02,7982982987e59a949c739e2bae48e48a06af33b8104d2d18d107b51b6d37128a,1105,784,689,416,19,1.6842105263157894,3,1.5,2,1,6,7,2.333333333333333,3,1.6666666666666667,1.6153846153846154,3.0,1,robustness,synthetic_grid_6q_transpiler,grid,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [1, 4], [2, 1], [2, 5], [3, 0], [3, 4], [4, 1], [4, 3], [4, 5], [5, 2], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",1dc9d7c7422ee8d9e756c16f45c753640fd9bb0d83eb6013019055e1f800f374,,N4_x2_t0.24_r8_current__synthetic_grid_6q_transpiler__seed7,identity proxy before selection when layout is transpiler,8a9838b475d9bb5d15c2324d44b159fb5c192b8a4ea7b71bf432d0ede311ee02_synthetic_grid_6q_transpiler,basic,11,v0.4.0,258,226,1032,0.0001035037259999,-94,0.0128766819980228,True,,2.2958620437330664e-13,1e-10,logical Operator.equiv + routed zero/3 random states,"[2, 5, 4, 1]",258,246,-12,226,214,-12,0.0001035037259999,9.512056199999988e-05,-8.383163999900117e-06,teleport,teleport
8a9838b475d9bb5d15c2324d44b159fb5c192b8a4ea7b71bf432d0ede311ee02_synthetic_grid_6q_transpiler_19,4,2.0,0.24,8,current,8a9838b475d9bb5d15c2324d44b159fb5c192b8a4ea7b71bf432d0ede311ee02,7982982987e59a949c739e2bae48e48a06af33b8104d2d18d107b51b6d37128a,1105,784,689,416,19,1.6842105263157894,3,1.5,2,1,6,7,2.333333333333333,3,1.6666666666666667,1.6153846153846154,3.0,1,robustness,synthetic_grid_6q_transpiler,grid,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [1, 4], [2, 1], [2, 5], [3, 0], [3, 4], [4, 1], [4, 3], [4, 5], [5, 2], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",1dc9d7c7422ee8d9e756c16f45c753640fd9bb0d83eb6013019055e1f800f374,,N4_x2_t0.24_r8_current__synthetic_grid_6q_transpiler__seed7,identity proxy before selection when layout is transpiler,8a9838b475d9bb5d15c2324d44b159fb5c192b8a4ea7b71bf432d0ede311ee02_synthetic_grid_6q_transpiler,basic,19,v0.4.0,258,226,974,8.389712999999967e-05,-94,0.0102095509937498,True,,3.51410765916728e-13,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 3, 4, 5]",258,246,-12,226,214,-12,8.389712999999967e-05,7.574040599999975e-05,-8.15672399999992e-06,teleport,teleport
